Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Value
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01344.02","Cherries","2008","2008","2325.6"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01344.02","Cherries","2009","2009","1989.9"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01344.02","Cherries","2010","2010","1986.9"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01344.02","Cherries","2011","2011","1986.9"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01344.02","Cherries","2012","2012","1993"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01344.02","Cherries","2013","2013","1860.1"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01344.02","Cherries","2014","2014","1839.4"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01344.02","Cherries","2015","2015","1846.6"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01344.02","Cherries","2016","2016","2013.2"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01344.02","Cherries","2017","2017","1757.7"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01344.02","Cherries","2018","2018","2112.9"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01344.02","Cherries","2019","2019","2535.9"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01344.02","Cherries","2020","2020","2660.1"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01344.02","Cherries","2021","2021","2944.4"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01344.02","Cherries","2022","2022","3035.9"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01344.02","Cherries","2023","2023","3113.7"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01703","Chick peas, dry","2000","2000","580.9"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01703","Chick peas, dry","2001","2001","438.7"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01703","Chick peas, dry","2002","2002","387.7"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01703","Chick peas, dry","2003","2003","701.1"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01703","Chick peas, dry","2004","2004","622.1"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01703","Chick peas, dry","2005","2005","793.8"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01703","Chick peas, dry","2006","2006","466"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01703","Chick peas, dry","2007","2007","796.4"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01703","Chick peas, dry","2008","2008","428.8"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01703","Chick peas, dry","2009","2009","685.6"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01703","Chick peas, dry","2010","2010","526.3"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01703","Chick peas, dry","2011","2011","470.7"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01703","Chick peas, dry","2012","2012","282.2"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01703","Chick peas, dry","2013","2013","757.3"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01703","Chick peas, dry","2014","2014","420.2"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01703","Chick peas, dry","2015","2015","402.3"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01703","Chick peas, dry","2016","2016","304.6"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01703","Chick peas, dry","2017","2017","339.6"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01703","Chick peas, dry","2018","2018","331.1"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01703","Chick peas, dry","2019","2019","473.5"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01703","Chick peas, dry","2020","2020","527.2"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01703","Chick peas, dry","2021","2021","265"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01703","Chick peas, dry","2022","2022","366.9"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01703","Chick peas, dry","2023","2023","289.1"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01652","Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw","2000","2000","2066.1"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01652","Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw","2001","2001","1913.5"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01652","Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw","2002","2002","1752.3"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01652","Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw","2003","2003","1727.8"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01652","Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw","2004","2004","1856.9"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01652","Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw","2005","2005","1904.4"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01652","Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw","2006","2006","1471.5"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01652","Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw","2007","2007","1808.4"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01652","Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw","2008","2008","2543.4"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01652","Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw","2009","2009","2524.1"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01652","Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw","2010","2010","2699.7"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01652","Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw","2011","2011","1728.5"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01652","Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw","2012","2012","2313.2"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01652","Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw","2013","2013","2324.7"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01652","Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw","2014","2014","2236.6"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01652","Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw","2015","2015","2193.5"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01652","Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw","2016","2016","2192.9"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01652","Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw","2017","2017","2243.5"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01652","Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw","2018","2018","2269.1"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01652","Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw","2019","2019","2147"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01652","Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw","2020","2020","2329.8"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01652","Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw","2021","2021","2251.9"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01652","Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw","2022","2022","2478.3"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01652","Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw","2023","2023","2289.8"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01460","Coconuts, in shell","2000","2000","5417.2"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01460","Coconuts, in shell","2001","2001","5410.4"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01460","Coconuts, in shell","2002","2002","5566"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01460","Coconuts, in shell","2003","2003","5441"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01460","Coconuts, in shell","2004","2004","5422.2"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01460","Coconuts, in shell","2005","2005","5453.1"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01460","Coconuts, in shell","2006","2006","5467.6"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01460","Coconuts, in shell","2007","2007","7441.6"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01460","Coconuts, in shell","2008","2008","7606.7"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01460","Coconuts, in shell","2009","2009","6680.3"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01460","Coconuts, in shell","2010","2010","6707.2"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01460","Coconuts, in shell","2011","2011","6752.2"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01460","Coconuts, in shell","2012","2012","6740.7"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01460","Coconuts, in shell","2013","2013","6743.3"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01460","Coconuts, in shell","2014","2014","6718"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01460","Coconuts, in shell","2015","2015","6662.2"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01460","Coconuts, in shell","2016","2016","6640"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01460","Coconuts, in shell","2017","2017","6757.8"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01460","Coconuts, in shell","2018","2018","6757.8"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01460","Coconuts, in shell","2019","2019","6792.8"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01460","Coconuts, in shell","2020","2020","7949.3"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01460","Coconuts, in shell","2021","2021","8517"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01460","Coconuts, in shell","2022","2022","17214.8"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01460","Coconuts, in shell","2023","2023","27528.6"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01232","Cucumbers and gherkins","2000","2000","6034.5"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01232","Cucumbers and gherkins","2001","2001","5556.4"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01232","Cucumbers and gherkins","2002","2002","5148.8"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01232","Cucumbers and gherkins","2003","2003","5317"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01232","Cucumbers and gherkins","2004","2004","5663.6"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01232","Cucumbers and gherkins","2005","2005","5854.7"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01232","Cucumbers and gherkins","2006","2006","5775.9"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01232","Cucumbers and gherkins","2007","2007","4344.3"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01232","Cucumbers and gherkins","2008","2008","5967.4"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01232","Cucumbers and gherkins","2009","2009","13594"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01232","Cucumbers and gherkins","2010","2010","13837.6"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01232","Cucumbers and gherkins","2011","2011","14287.6"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01232","Cucumbers and gherkins","2012","2012","14274.6"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01232","Cucumbers and gherkins","2013","2013","14218.8"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01232","Cucumbers and gherkins","2014","2014","15401.6"
